lon_deg,lat_deg,elev_m,obs_gravity_um,spherical_bouguer_mgal,infinite_slab_bouguer_mgal
139.965246,-28.227406,27.92,9791563.29,-232.55,-261.32
139.973745,-28.227406,28.07,9791549.98,-245.55,-274.34
139.982145,-28.227406,38.80,9791512.96,-261.60,-290.24
139.990545,-28.227406,25.27,9791532.67,-268.27,-297.15
139.999645,-28.227406,32.98,9791505.66,-280.21,-309.00
140.008645,-28.227706,25.82,9791514.26,-285.78,-314.71
139.907576,-28.205836,34.53,9791596.01,-170.77,-199.37
139.915746,-28.206176,31.73,9791599.71,-172.77,-201.44
139.924246,-28.206176,30.02,9791599.81,-175.98,-204.70
139.927746,-28.206176,35.72,9791581.00,-183.66,-212.30
139.931576,-28.206336,27.43,9791593.91,-187.04,-215.82
139.939746,-28.206506,32.70,9791573.39,-197.37,-226.09
139.951745,-28.206676,21.31,9791553.38,-239.70,-268.64
139.927075,-28.184836,31.64,9791583.90,-172.57,-201.37
139.927576,-28.191336,32.92,9791584.60,-174.29,-203.04
139.927916,-28.198676,34.93,9791582.90,-177.62,-206.31
139.927746,-28.206676,29.90,9791598.41,-177.98,-206.71
139.928076,-28.213176,34.14,9791591.30,-181.73,-210.36
139.928416,-28.219836,27.77,9791609.21,-181.30,-210.00
139.928416,-28.228006,27.74,9791610.61,-186.14,-214.80
139.928746,-28.235006,27.83,9791612.22,-189.66,-218.29
139.928916,-28.242836,31.12,9791606.51,-194.87,-223.42
139.929246,-28.250006,31.18,9791606.91,-199.78,-228.30
139.929746,-28.257506,31.33,9791604.81,-207.27,-235.75
139.931416,-28.264836,39.17,9791584.30,-218.03,-246.36
139.930916,-28.271836,34.90,9791596.01,-219.97,-248.32
139.931747,-28.278506,30.11,9791610.11,-220.28,-248.67
139.932747,-28.285676,26.82,9791614.22,-228.05,-256.44
139.933917,-28.292506,24.38,9791629.12,-223.09,-251.48
139.936077,-28.299176,24.38,9791630.33,-226.95,-255.31
139.937417,-28.306676,24.29,9791631.63,-231.52,-259.84
139.939917,-28.313836,24.02,9791632.03,-237.07,-265.37
139.941577,-28.321006,23.04,9791635.83,-240.62,-268.90
139.941577,-28.327336,22.98,9791638.13,-243.24,-271.49
139.997575,-28.254176,25.85,9791541.98,-278.07,-306.86
139.989916,-28.258176,27.89,9791545.98,-273.14,-301.86
139.984416,-28.263006,34.32,9791541.08,-269.17,-297.74
139.978076,-28.266676,28.41,9791564.29,-260.30,-288.92
139.971246,-28.271336,32.52,9791563.49,-256.63,-285.15
139.965416,-28.275336,35.51,9791565.39,-251.95,-280.38
139.960246,-28.280836,28.32,9791592.10,-243.46,-271.95
139.953746,-28.285506,27.43,9791603.31,-237.57,-266.02
139.943247,-28.290676,26.06,9791615.22,-232.30,-260.70
139.983916,-28.325336,24.60,9791608.51,-268.03,-296.41
139.985576,-28.328676,23.10,9791613.12,-268.88,-297.28
139.985077,-28.332836,22.92,9791612.92,-272.59,-300.97
139.987917,-28.336676,22.68,9791613.62,-275.25,-303.64
139.989917,-28.340006,23.23,9791613.02,-277.29,-305.67
139.991077,-28.343176,23.13,9791613.22,-279.68,-308.06
139.992917,-28.346006,23.38,9791613.82,-280.72,-309.10
139.993917,-28.348676,23.29,9791616.42,-280.31,-308.69
139.994747,-28.353676,25.79,9791611.82,-283.80,-312.15
139.996577,-28.356176,27.86,9791609.21,-284.24,-312.56
139.997247,-28.360006,29.90,9791605.51,-286.85,-315.14
139.998917,-28.364676,29.32,9791608.71,-288.31,-316.61
140.001247,-28.369506,30.69,9791608.51,-289.48,-317.76
140.003577,-28.373336,34.84,9791600.01,-292.78,-320.99
140.003917,-28.377176,37.34,9791594.41,-296.42,-324.57
140.005417,-28.379836,34.72,9791604.31,-293.64,-321.83
140.007247,-28.383506,42.52,9791588.90,-296.60,-324.66
140.008577,-28.386836,43.62,9791588.90,-296.98,-325.01
140.009917,-28.390176,32.40,9791618.52,-291.79,-320.00
140.011247,-28.393336,25.97,9791635.83,-289.43,-317.73
140.010917,-28.396506,25.85,9791639.03,-288.87,-317.16
140.013747,-28.400676,32.10,9791628.32,-290.53,-318.72
140.015576,-28.326336,24.66,9791594.21,-282.87,-311.35
140.024746,-28.329336,34.23,9791569.39,-291.24,-319.60
140.033246,-28.329506,31.30,9791576.30,-290.15,-318.59
140.041916,-28.329175,25.97,9791590.10,-286.45,-315.02
140.049746,-28.329175,30.39,9791579.70,-288.20,-316.73
140.057746,-28.329335,26.09,9791588.60,-287.77,-316.41
140.065576,-28.328835,28.22,9791582.80,-289.01,-317.64
140.074575,-28.329005,32.25,9791573.90,-290.13,-318.74
140.082745,-28.328835,33.83,9791571.29,-289.49,-318.11
140.090415,-28.329005,34.41,9791570.69,-289.05,-317.70
140.098245,-28.329005,32.46,9791579.70,-283.81,-312.53
140.107415,-28.328675,29.78,9791587.80,-280.64,-309.45
140.114915,-28.328675,27.13,9791598.41,-275.17,-304.06
140.123075,-28.328675,27.22,9791603.71,-269.65,-298.58
140.131745,-28.328675,27.71,9791607.11,-265.25,-294.21
140.131915,-28.328675,27.71,9791606.81,-265.55,-294.51
140.134075,-28.335835,27.71,9791613.62,-264.15,-293.11
140.135075,-28.342335,33.41,9791607.81,-263.73,-292.60
140.136745,-28.350835,32.10,9791617.82,-262.69,-291.59
140.138575,-28.357175,38.53,9791610.81,-261.92,-290.72
140.138915,-28.364335,32.95,9791630.83,-258.20,-287.10
140.140415,-28.372175,45.02,9791608.51,-262.88,-291.58
140.140915,-28.378675,38.04,9791631.83,-258.12,-286.91
140.142075,-28.387005,33.86,9791648.63,-255.78,-284.61
140.144415,-28.393505,35.57,9791654.64,-251.36,-280.16
140.145575,-28.400505,33.50,9791669.95,-245.39,-274.21
140.147076,-28.408175,33.34,9791681.15,-240.31,-269.11
140.149916,-28.412335,37.28,9791681.75,-235.16,-263.91
140.029576,-28.326006,34.84,9791565.09,-291.81,-320.19
140.030246,-28.332506,31.21,9791577.20,-291.71,-320.13
140.030576,-28.340336,30.97,9791583.60,-291.69,-320.11
140.030416,-28.347006,29.20,9791592.71,-291.08,-319.52
140.030416,-28.355676,29.96,9791595.01,-293.84,-322.26
140.031746,-28.361836,25.66,9791609.31,-292.57,-321.07
140.032576,-28.368836,24.41,9791618.42,-291.20,-319.70
140.034416,-28.376676,24.38,9791624.52,-291.09,-319.58
140.035747,-28.383006,25.05,9791629.12,-289.98,-318.44
140.037417,-28.390676,26.24,9791633.93,-288.67,-317.09
140.399074,-28.496333,35.48,9791913.37,-69.36,-99.37
140.406414,-28.498003,42.58,9791895.87,-74.24,-104.17
139.675418,-28.142678,65.23,9791504.96,-154.95,-182.55
140.247934,-27.518302,35.42,9791059.42,-188.06,-221.28
140.243934,-27.515702,37.09,9791054.52,-187.78,-220.97
140.240434,-27.513302,37.34,9791051.82,-188.22,-221.40
140.237234,-27.511702,37.83,9791048.82,-189.09,-222.26
140.233034,-27.509002,34.59,9791054.32,-187.92,-221.13
140.229734,-27.507702,37.34,9791045.82,-190.10,-223.26
140.226534,-27.505702,38.34,9791040.91,-191.58,-224.72
140.222734,-27.504202,37.92,9791040.51,-191.70,-224.84
140.219734,-27.501802,35.05,9791044.11,-191.92,-225.11
140.216234,-27.500302,34.93,9791045.62,-189.56,-222.73
140.156735,-27.502002,34.56,9791053.32,-184.08,-217.01
140.159535,-27.502002,33.62,9791055.52,-183.70,-216.66
140.162435,-27.501202,35.87,9791049.42,-184.81,-217.75
140.167535,-27.501002,35.05,9791051.82,-183.84,-216.81
140.172935,-27.500802,34.02,9791054.32,-183.17,-216.19
140.176535,-27.500802,37.95,9791044.01,-185.79,-218.76
140.180535,-27.500502,35.14,9791049.02,-186.04,-219.07
140.184735,-27.500302,34.20,9791050.22,-186.51,-219.57
140.189235,-27.500002,35.23,9791047.22,-187.26,-220.32
139.942539,-27.635505,29.87,9791183.59,-163.34,-194.87
139.945939,-27.633805,29.54,9791183.89,-162.40,-193.96
139.949039,-27.632005,29.57,9791182.39,-162.49,-194.07
139.952039,-27.630305,30.08,9791180.99,-161.61,-193.20
139.956439,-27.627805,29.93,9791179.99,-161.02,-192.64
139.960539,-27.626304,30.02,9791178.79,-160.91,-192.55
139.963539,-27.623704,30.05,9791178.29,-159.40,-191.06
139.967239,-27.621804,30.21,9791177.29,-158.65,-190.34
139.970539,-27.619704,30.11,9791177.18,-157.37,-189.08
139.974238,-27.618004,29.90,9791176.88,-156.80,-188.53
139.977038,-27.616304,30.24,9791175.08,-156.65,-188.40
139.980038,-27.614304,37.09,9791157.87,-158.99,-190.65
139.984438,-27.611704,38.53,9791174.18,-137.91,-169.58
139.987938,-27.609804,33.80,9791173.78,-146.11,-177.88
139.990938,-27.608004,36.00,9791168.68,-145.56,-177.32
139.995038,-27.606004,29.96,9791170.88,-153.64,-185.52
139.998238,-27.604504,29.75,9791170.18,-153.62,-185.52
140.001038,-27.602704,31.33,9791166.48,-152.88,-184.78
140.004938,-27.600304,30.18,9791167.48,-152.32,-184.26
140.007938,-27.599204,30.18,9791167.48,-151.49,-183.45
140.012238,-27.597504,30.27,9791167.18,-150.33,-182.31
140.016238,-27.595704,29.96,9791167.98,-148.77,-180.78
140.019538,-27.593804,29.90,9791167.38,-148.06,-180.09
140.023938,-27.592704,30.11,9791166.58,-147.61,-179.67
140.027538,-27.591704,35.87,9791152.87,-149.31,-181.30
140.031437,-27.589704,46.91,9791126.56,-152.57,-184.41
140.034737,-27.588804,45.45,9791128.16,-153.14,-185.01
140.038937,-27.587004,32.95,9791156.57,-147.76,-179.86
140.042537,-27.585204,28.83,9791163.08,-147.94,-180.13
140.045737,-27.584204,28.86,9791161.98,-148.22,-180.43
140.049237,-27.583204,33.59,9791150.57,-149.64,-181.79
140.053237,-27.581004,41.45,9791131.06,-152.15,-184.20
140.056937,-27.580704,44.10,9791122.26,-155.54,-187.57
140.059737,-27.579303,38.25,9791136.06,-152.10,-184.23
140.064537,-27.577503,36.06,9791139.97,-151.11,-183.31
140.068537,-27.576703,42.37,9791123.66,-154.49,-186.61
140.071437,-27.575003,31.73,9791146.87,-150.76,-183.07
140.075037,-27.575003,33.80,9791140.67,-152.91,-185.20
140.079237,-27.572003,31.36,9791145.47,-150.62,-182.98
140.075238,-27.716804,34.35,9791263.13,-135.25,-166.90
140.077238,-27.713804,32.89,9791266.13,-132.85,-164.54
140.079938,-27.710804,32.89,9791264.23,-132.49,-164.21
140.081938,-27.708204,33.41,9791260.53,-133.23,-164.95
140.083938,-27.705804,39.50,9791244.42,-135.65,-167.30
140.085938,-27.702304,43.74,9791231.91,-137.25,-168.86
140.088238,-27.698804,33.62,9791253.63,-132.67,-164.46
140.090538,-27.695503,31.27,9791257.33,-131.07,-162.93
140.092538,-27.692803,31.39,9791256.13,-130.01,-161.89
140.094938,-27.689703,31.27,9791254.23,-129.82,-161.72
140.097038,-27.687203,31.58,9791251.52,-130.04,-161.95
140.099238,-27.683303,34.63,9791242.72,-129.97,-161.86
140.101738,-27.680703,40.11,9791232.11,-127.92,-159.75
140.104038,-27.676703,47.40,9791210.00,-132.81,-164.55
140.106238,-27.674303,45.63,9791212.40,-132.06,-163.85
140.108438,-27.671203,54.99,9791180.79,-143.08,-174.75
140.110737,-27.667803,36.82,9791228.41,-128.37,-160.35
140.112937,-27.664303,34.87,9791231.11,-126.85,-158.88
140.114537,-27.661803,34.05,9791232.11,-125.58,-157.64
140.116737,-27.658703,34.08,9791230.71,-124.59,-156.68
140.118537,-27.656003,34.02,9791227.41,-125.99,-158.10
140.120237,-27.652803,34.08,9791224.91,-125.98,-158.10
140.122537,-27.650003,34.05,9791222.81,-126.04,-158.18
140.124237,-27.646203,33.92,9791221.61,-124.64,-156.82
140.126537,-27.643303,33.74,9791219.51,-124.92,-157.12
140.128737,-27.640003,33.74,9791217.71,-124.25,-156.48
140.130537,-27.636803,33.80,9791215.71,-123.74,-155.98
140.132737,-27.633703,33.56,9791212.60,-124.99,-157.26
140.134237,-27.631203,33.53,9791206.60,-129.18,-161.47
140.136737,-27.627203,33.35,9791204.10,-129.03,-161.35
140.138437,-27.624303,33.50,9791200.80,-129.87,-162.21
140.140037,-27.621203,33.68,9791197.80,-130.20,-162.56
140.141737,-27.618003,33.62,9791194.09,-131.63,-164.00
140.144236,-27.614803,33.89,9791189.79,-133.01,-165.40
140.146236,-27.611703,34.32,9791185.09,-134.55,-166.96
140.148536,-27.608503,34.32,9791181.59,-135.66,-168.09
140.150236,-27.605203,34.14,9791177.49,-137.64,-170.10
140.152536,-27.602303,34.44,9791171.28,-141.09,-173.56
140.154036,-27.598803,35.97,9791172.18,-134.58,-167.05
140.168037,-27.694503,34.20,9791260.23,-121.41,-153.52
140.164737,-27.693503,34.63,9791257.43,-122.63,-154.73
140.161537,-27.692003,37.73,9791248.12,-124.78,-156.82
140.157437,-27.690303,34.59,9791254.13,-123.64,-155.73
140.153537,-27.688303,34.56,9791253.13,-123.22,-155.31
140.150237,-27.686803,34.38,9791252.62,-122.97,-155.05
140.146737,-27.684803,34.50,9791249.52,-124.35,-156.43
140.142737,-27.682803,34.47,9791248.52,-123.93,-156.00
140.139537,-27.681003,34.41,9791246.32,-124.92,-156.98
140.135737,-27.680003,34.41,9791244.92,-125.58,-157.64
140.132537,-27.678203,34.17,9791245.62,-124.02,-156.08
140.128537,-27.676203,34.14,9791244.42,-123.80,-155.85
140.125237,-27.674703,34.14,9791242.62,-124.49,-156.54
140.121237,-27.673203,34.17,9791240.62,-125.33,-157.36
140.117437,-27.671703,34.14,9791238.42,-126.48,-158.51
140.113937,-27.669803,34.72,9791235.52,-126.85,-158.86
140.110937,-27.667503,36.82,9791228.41,-128.15,-160.12
140.109237,-27.665003,48.43,9791198.90,-133.14,-164.94
140.107037,-27.661703,57.39,9791175.88,-136.21,-167.87
140.104737,-27.658703,63.95,9791160.78,-136.28,-167.84
140.102237,-27.654803,45.93,9791198.40,-130.93,-162.79
140.100437,-27.652203,42.06,9791206.10,-128.84,-160.77
140.098437,-27.649703,38.77,9791209.90,-129.60,-161.58
140.095937,-27.646203,36.97,9791210.10,-130.31,-162.33
140.094037,-27.642803,32.74,9791217.41,-128.73,-160.82
140.091937,-27.640703,32.16,9791216.01,-129.71,-161.81
140.089537,-27.637303,32.10,9791212.90,-130.40,-162.50
140.086937,-27.634803,32.25,9791210.10,-131.05,-163.15
140.085037,-27.631803,32.25,9791207.50,-131.42,-163.53
140.082937,-27.629003,32.31,9791204.10,-132.62,-164.74
140.080437,-27.625703,32.31,9791201.00,-133.27,-165.39
140.077937,-27.622703,33.10,9791195.79,-134.71,-166.81
140.075537,-27.619203,35.08,9791188.39,-135.65,-167.72
140.074437,-27.616303,34.23,9791187.09,-136.45,-168.55
140.071937,-27.613003,34.23,9791183.99,-137.10,-169.20
140.069537,-27.610203,35.94,9791176.78,-138.88,-170.96
140.066937,-27.606803,39.44,9791164.78,-141.54,-173.56
140.065537,-27.604503,44.10,9791151.77,-143.74,-175.69
140.062537,-27.601204,43.25,9791151.07,-143.65,-175.62
140.060037,-27.598204,45.20,9791142.67,-146.02,-177.96
140.057737,-27.595204,41.94,9791146.67,-146.15,-178.15
140.056037,-27.592204,38.19,9791152.67,-145.24,-177.30
140.053437,-27.589004,45.08,9791133.86,-148.23,-180.19
140.052237,-27.586304,36.39,9791150.67,-146.37,-178.47
140.049237,-27.583204,34.35,9791151.77,-146.95,-179.09
140.046537,-27.580304,30.51,9791155.77,-148.30,-180.50
140.044437,-27.577204,29.81,9791154.27,-148.86,-181.08
140.042537,-27.574704,29.63,9791150.97,-150.66,-182.88
140.040237,-27.571304,29.93,9791146.17,-152.35,-184.57
140.038537,-27.568004,31.15,9791139.46,-154.22,-186.43
140.035537,-27.564504,31.88,9791134.26,-155.40,-187.61
140.033237,-27.561804,34.63,9791134.06,-148.23,-180.39
140.031237,-27.558704,41.76,9791103.05,-163.03,-195.09
140.028537,-27.556304,41.36,9791100.64,-164.44,-196.50
140.026537,-27.553204,50.93,9791073.63,-170.47,-202.39
140.024437,-27.549704,42.58,9791089.44,-168.36,-200.42
140.022237,-27.547004,43.95,9791082.23,-170.89,-202.92
140.020237,-27.544004,44.14,9791079.03,-171.49,-203.53
140.016937,-27.541304,39.72,9791085.64,-171.52,-203.63
140.105037,-27.618003,42.79,9791170.38,-137.59,-169.67
140.109237,-27.619803,37.67,9791184.49,-134.80,-166.97
140.113237,-27.621303,35.75,9791191.19,-132.95,-165.16
140.117037,-27.623003,33.47,9791199.60,-130.25,-162.50
140.120237,-27.624803,33.25,9791201.90,-129.71,-161.97
140.124237,-27.626503,33.71,9791203.60,-128.36,-160.63
140.127237,-27.628003,33.35,9791205.90,-127.87,-160.15
140.131537,-27.629303,33.50,9791206.50,-127.93,-160.21
140.134537,-27.631203,33.53,9791206.60,-129.18,-161.47
140.138237,-27.632803,33.47,9791208.60,-128.47,-160.77
140.141537,-27.634203,33.77,9791208.50,-129.02,-161.32
140.145437,-27.636003,33.95,9791210.50,-127.99,-160.30
140.149037,-27.637503,34.23,9791211.40,-127.65,-159.96
140.152537,-27.638803,34.38,9791211.50,-128.22,-160.53
140.156037,-27.640303,34.02,9791213.30,-128.22,-160.55
140.159937,-27.641703,34.23,9791213.80,-128.34,-160.68
140.163737,-27.643503,34.35,9791214.40,-128.84,-161.17
140.167737,-27.645003,34.63,9791215.41,-128.40,-160.74
140.171437,-27.646703,34.75,9791216.31,-128.52,-160.86
140.175237,-27.648003,35.02,9791218.21,-127.05,-159.39
140.178236,-27.649203,35.02,9791218.11,-128.03,-160.38
140.182236,-27.651703,35.51,9791218.21,-128.83,-161.18
140.185536,-27.653003,35.27,9791221.01,-127.45,-159.81
140.189536,-27.655303,35.27,9791222.01,-128.16,-160.52
140.193036,-27.656502,35.57,9791221.31,-129.15,-161.52
140.196736,-27.657802,35.36,9791223.91,-127.92,-160.30
140.200436,-27.659202,35.42,9791225.01,-127.73,-160.12
140.204236,-27.660802,35.78,9791226.61,-126.61,-159.00
140.207936,-27.662502,35.91,9791228.01,-126.21,-158.60
140.211736,-27.663802,36.21,9791230.41,-124.19,-156.57
140.215036,-27.665702,36.03,9791232.91,-123.44,-155.84
140.218236,-27.666802,36.82,9791235.22,-120.41,-152.80
140.221236,-27.669002,35.28,9791240.52,-119.75,-152.16
139.887539,-27.558005,47.76,9791061.32,-193.11,-224.48
139.885539,-27.555305,29.29,9791102.85,-185.63,-217.31
139.883039,-27.552005,32.22,9791093.34,-186.96,-218.60
139.881039,-27.549305,27.01,9791103.05,-185.42,-217.15
139.878439,-27.546205,27.77,9791100.94,-183.74,-215.46
139.876539,-27.543305,32.22,9791086.34,-187.51,-219.16
139.874239,-27.540005,27.77,9791092.94,-187.14,-218.87
139.872439,-27.537505,28.22,9791090.84,-186.50,-218.24
139.870439,-27.534205,28.10,9791088.54,-186.59,-218.33
139.867939,-27.530305,27.71,9791088.04,-184.95,-216.71
139.865739,-27.527305,27.52,9791085.24,-185.90,-217.67
139.863739,-27.524805,27.37,9791083.14,-186.44,-218.22
139.862239,-27.521305,26.70,9791083.04,-185.25,-217.04
139.859739,-27.518505,26.61,9791081.83,-184.55,-216.35
139.857539,-27.515505,26.70,9791079.83,-184.15,-215.95
139.855439,-27.512505,26.67,9791077.43,-184.38,-216.20
139.853039,-27.509205,30.54,9791067.43,-184.39,-216.14
139.851239,-27.505705,37.52,9791049.52,-186.07,-217.73
139.848939,-27.502505,35.72,9791052.62,-184.11,-215.80
139.792940,-27.530706,25.76,9791111.65,-165.71,-197.24
139.789440,-27.527506,25.57,9791110.55,-164.81,-196.34
139.786040,-27.525006,26.76,9791106.55,-164.64,-196.15
139.783040,-27.523706,23.90,9791111.15,-164.66,-196.22
139.780440,-27.520006,24.32,9791107.15,-165.10,-196.65
139.777440,-27.518306,26.21,9791100.64,-166.66,-198.18
139.774440,-27.515506,23.93,9791105.05,-164.63,-196.19
139.771940,-27.513206,24.02,9791103.75,-164.05,-195.61
139.768940,-27.510206,24.20,9791102.05,-163.18,-194.74
139.765240,-27.508206,24.48,9791099.94,-163.26,-194.81
139.762040,-27.506306,24.63,9791097.44,-164.06,-195.61
139.759440,-27.504006,26.52,9791091.44,-164.67,-196.20
139.756240,-27.501006,26.64,9791089.34,-164.32,-195.84
140.161937,-27.691803,34.84,9791248.12,-130.26,-162.36
140.161537,-27.688203,37.92,9791245.82,-123.86,-155.93
140.161537,-27.683803,35.02,9791249.02,-123.03,-155.16
140.162037,-27.680203,35.36,9791246.32,-122.38,-154.52
140.162037,-27.676003,35.23,9791244.02,-121.79,-153.96
140.161937,-27.672803,35.23,9791241.12,-122.30,-154.48
140.162537,-27.669303,35.02,9791237.02,-124.20,-156.40
140.161937,-27.665703,34.81,9791234.82,-124.12,-156.34
140.162537,-27.661803,35.05,9791230.31,-125.24,-157.47
140.162437,-27.657803,35.08,9791227.81,-124.69,-156.95
140.163437,-27.653803,34.78,9791225.41,-124.69,-156.97
140.163237,-27.650503,34.69,9791222.31,-125.50,-157.80
140.163237,-27.647203,34.53,9791219.41,-126.25,-158.56
140.163037,-27.643803,34.38,9791215.11,-128.31,-160.64
140.163237,-27.640203,34.50,9791213.70,-126.78,-159.13
140.496431,-27.502799,46.02,9791052.62,-161.51,-195.76
140.488531,-27.500500,39.62,9791064.63,-160.33,-194.64
140.457432,-27.500500,43.89,9791050.62,-166.15,-200.25
140.441232,-27.502300,41.15,9791061.62,-161.90,-195.96
140.396032,-27.500300,43.59,9791045.62,-171.87,-205.69
139.561632,-27.502108,24.92,9791109.25,-149.23,-180.13
139.563982,-27.504748,30.92,9791097.84,-150.88,-181.68
139.568462,-27.509788,26.00,9791117.75,-144.31,-175.18
139.573412,-27.515338,28.50,9791116.55,-144.75,-175.57
139.578122,-27.520638,26.18,9791130.96,-138.80,-169.65
139.582832,-27.525908,29.19,9791130.26,-137.53,-168.33
139.587542,-27.531208,30.05,9791135.66,-134.38,-165.15
139.592492,-27.536758,25.50,9791152.47,-130.56,-161.40
139.596982,-27.541778,24.94,9791160.18,-127.68,-158.52
139.601692,-27.547077,39.51,9791131.56,-131.79,-162.39
139.606412,-27.552357,26.43,9791167.38,-125.42,-156.22
139.611132,-27.557647,31.24,9791165.78,-121.56,-152.27
139.615842,-27.562947,24.31,9791185.59,-119.21,-150.02
139.620792,-27.568497,23.90,9791192.59,-117.12,-147.93
139.625282,-27.573517,24.12,9791197.10,-115.92,-146.72
139.629992,-27.578817,23.85,9791203.30,-114.18,-144.97
139.634722,-27.584097,24.55,9791207.40,-112.63,-143.41
139.639672,-27.589647,36.06,9791183.69,-118.01,-148.58
139.644152,-27.594667,30.84,9791200.40,-115.21,-145.87
139.648872,-27.599967,36.92,9791188.29,-119.39,-149.94
139.653602,-27.605257,32.21,9791201.90,-118.91,-149.52
139.658792,-27.611067,24.56,9791223.81,-116.25,-146.97
139.663032,-27.615817,23.87,9791228.81,-116.12,-146.85
